CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,vri_name1,Total Incidents
03/19/2018,02:00:00,2A,2500 N CALVERT ST,RAPE,I,OTHER,512.0,NORTHERN,CHARLES VILLAGE,-76.614216442425,39.318683446333,,ROW/TOWNHOUSE-OCC,,1
03/16/2018,22:45:00,2A,2000 BRADDISH AVE,RAPE,,OTHER,811.0,SOUTHWEST,WALBROOK,-76.661309179585,39.310340206089,,,,1
03/13/2018,22:00:00,2A,0 W JEFFREY ST,RAPE,,OTHER,913.0,SOUTHERN,BROOKLYN,-76.61167530478599,39.235614238467,,,,1
03/13/2018,23:00:00,2A,4200 E MONUMENT ST,RAPE,O,OTHER,334.0,EASTERN,ORANGEVILLE,-76.561095619235,39.299592017019,,PARKING LOT-OUTSIDE,,1
03/11/2018,00:00:00,2A,1700 E COLD SPRING LN,RAPE,I,OTHER,413.0,NORTHEAST,STONEWOOD-PENTWOOD-W,-76.587339603138,39.346037801761,,HOSP/NURS. HOME,,1
03/11/2018,20:00:00,2A,2500 GARRETT AVE,RAPE,,OTHER,411.0,NORTHEAST,COLDSTREAM HOMESTEAD,-76.59847528236301,39.319228238515,,,,1
03/10/2018,00:01:00,2B,2200 ELSINORE AVE,RAPE,I,OTHER,812.0,SOUTHWEST,MOUNT HOLLY,-76.678298883716,39.312544278239,,ROW/TOWNHOUSE-OCC,,1
03/09/2018,03:00:00,2A,2000 MCCULLOH ST,RAPE,,OTHER,131.0,CENTRAL,DRUID HEIGHTS,-76.634696309399,39.308031820686004,,,,1
03/07/2018,15:30:00,2A,3000 MONTEBELLO TER,RAPE,O,OTHER,421.0,NORTHEAST,BEVERLY HILLS,-76.57258611470199,39.339685733938,,ALLEY,,1
03/06/2018,23:30:00,2A,1200 RIGGS AVE,RAPE,I,OTHER,724.0,WESTERN,SANDTOWN-WINCHESTER,-76.638049140173,39.301228859827,,HOTEL/MOTEL,Central,1
03/05/2018,01:00:00,2A,3100 E BALTIMORE ST,RAPE,I,OTHER,222.0,SOUTHEAST,BALTIMORE-LINWOOD,-76.572685850588,39.292288149411995,,APT/CONDO - OCCUPIED,,1
03/03/2018,19:24:00,2A,700 SAINT PAUL ST,RAPE,I,OTHER,124.0,CENTRAL,MOUNT VERNON,-76.614053803329,39.298392097938,,HOTEL/MOTEL,,1
03/02/2018,20:00:00,2A,4000 MAPLE SHADE DR,RAPE,I,OTHER,433.0,NORTHEAST,CLAREMONT-FREEDOM,-76.561886109609,39.310876224046,,ROW/TOWNHOUSE-OCC,,1
03/02/2018,13:00:00,2A,2800 E FEDERAL ST,RAPE,I,OTHER,332.0,EASTERN,BEREA,-76.579056921828,39.309178493652,,OTHER - INSIDE,,1
03/01/2018,07:00:00,2A,1500 IMLA ST,RAPE,I,OTHER,234.0,SOUTHEAST,MEDFORD/BROENING MAN,-76.538066954201,39.276399721372,,ROW/TOWNHOUSE-OCC,,1
03/01/2018,23:45:00,2A,3800 BELLE AVE,RAPE,O,OTHER,623.0,NORTHWEST,CALLAWAY-GARRISON,-76.678763559059,39.333489898905,,BUS/AUTO,,1
03/01/2018,09:00:00,2A,4300 SIDEHILL RD,RAPE,,OTHER,822.0,SOUTHWEST,ROGNEL HEIGHTS,-76.691521581437,39.298315226836,,,,1
03/01/2018,16:00:00,2A,5600 PIONEER DR,RAPE,I,OTHER,423.0,NORTHEAST,HARFORD-ECHODALE-PER,-76.572286137324,39.359114631982,,ROW/TOWNHOUSE-OCC,,1
02/28/2018,00:00:00,2A,900 CHARLES ST,RAPE,,OTHER,124.0,CENTRAL,MOUNT VERNON,-76.615919613762,39.300660151704996,,,,1
02/27/2018,03:00:00,2A,6500 CLEVELAND AVE,RAPE,,OTHER,234.0,SOUTHEAST,SAINT HELENA,-76.531987426907,39.261424813070995,,,,1
02/25/2018,05:30:00,2A,4000 HAWKINS POINT RD,RAPE,,OTHER,911.0,SOUTHERN,HAWKINS POINT,-76.543217618852,39.211229251336,,,,1
02/21/2018,19:00:00,2A,800 N PULASKI ST,RAPE,O,OTHER,722.0,WESTERN,MIDTOWN EDMONDSON,-76.650643456503,39.297501742894,,STREET,,1
02/20/2018,15:00:00,2A,2700 ASHLAND ST,RAPE,I,OTHER,333.0,EASTERN,MADISON EASTEND,-76.57904420656901,39.301182073293,,ROW/TOWNHOUSE-OCC,Eastern 2,1
02/18/2018,23:00:00,2A,1500 E FEDERAL ST,RAPE,I,OTHER,314.0,EASTERN,OLIVER,-76.597452537157,39.308512148931,,ROW/TOWNHOUSE-OCC,Eastern 1,1
02/17/2018,19:00:00,2A,3200 OLD YORK RD,RAPE,O,OTHER,513.0,NORTHERN,BETTER WAVERLY,-76.608690411445,39.32729481327,,BUS/AUTO,,1
02/17/2018,22:30:00,2A,200 E LEXINGTON ST,RAPE,I,OTHER,111.0,CENTRAL,DOWNTOWN,-76.61177249663,39.291299776318,,TAVERN/NIGHT CLUB,,1
02/17/2018,07:00:00,2A,1100 W NORTHERN PKWY,RAPE,I,OTHER,533.0,NORTHERN,NORTH ROLAND PARK/POPLAR HILL,-76.64613857897601,39.361515500276,,ROW/TOWNHOUSE-OCC,,1
02/16/2018,17:35:00,2B,200 N PACA ST,RAPE,O,OTHER,114.0,CENTRAL,DOWNTOWN,-76.62248371231,39.291497397973,,STREET,,1
02/16/2018,20:00:00,2A,500 S SMALLWOOD ST,RAPE,I,OTHER,834.0,SOUTHWEST,CARROLLTON RIDGE,-76.650854464169,39.281190818942,,ROW/TOWNHOUSE-OCC,Tri-District,1
02/15/2018,17:54:00,2B,4500 LANIER AVE,RAPE,I,OTHER,532.0,NORTHERN,PARKLANE,-76.661843615004,39.343886653868,,ROW/TOWNHOUSE-OCC,,1
02/15/2018,02:00:00,2A,500 ARCHER ST,RAPE,I,OTHER,932.0,SOUTHERN,WASHINGTON VILLAGE,-76.630135613914,39.282700810107,,ROW/TOWNHOUSE-OCC,,1
02/15/2018,11:30:00,2A,600 RAPPOLLA ST,RAPE,I,OTHER,233.0,SOUTHEAST,GREEKTOWN,-76.55296849172,39.286090415029,,HOSP/NURS. HOME,,1
02/13/2018,05:50:00,2A,4600 PARKTON ST,RAPE,I,OTHER,833.0,SOUTHWEST,YALE HEIGHTS,-76.692798704868,39.278357723274,,ROW/TOWNHOUSE-OCC,,1
02/12/2018,15:11:00,2A,4900 GOODNOW RD,RAPE,I,OTHER,443.0,NORTHEAST,FRANKFORD,-76.54825738671799,39.32656799311,,ROW/TOWNHOUSE-OCC,,1
02/12/2018,07:00:00,2A,1800 W FRANKLIN ST,RAPE,I,OTHER,722.0,WESTERN,HARLEM PARK,-76.646466636832,39.293927656255,,ROW/TOWNHOUSE-OCC,,1
02/12/2018,18:30:00,2A,5000 MORAVIA RD,RAPE,I,OTHER,443.0,NORTHEAST,FRANKFORD,-76.55076018198599,39.324695420795,,SCHOOL,,1
02/10/2018,09:30:00,2A,1200 HORNERS LN,RAPE,I,OTHER,433.0,NORTHEAST,ARMISTEAD GARDENS,-76.552232859458,39.307450776554,,ROW/TOWNHOUSE-OCC,,1
02/09/2018,17:50:00,2A,2000 W BALTIMORE ST,RAPE,,OTHER,714.0,WESTERN,PENROSE/FAYETTE ST OUTREACH,-76.64875256097599,39.288157380767004,,,Tri-District,1
02/06/2018,12:00:00,2A,600 N CENTRAL AVE,RAPE,,OTHER,324.0,EASTERN,DUNBAR,-76.599971742789,39.297682755485,,,,1
02/06/2018,00:01:00,2A,1300 PATAPSCO ST,RAPE,,OTHER,942.0,SOUTHERN,S.B.I.C.,-76.613266202868,39.274400106138,,,,1
02/04/2018,23:30:00,2A,1200 ASHBURTON ST,RAPE,I,OTHER,814.0,SOUTHWEST,WINCHESTER,-76.66175970158399,39.302015004651,,ROW/TOWNHOUSE-OCC,,1
02/04/2018,15:00:00,2A,2300 N CHARLES ST,RAPE,I,OTHER,514.0,NORTHERN,CHARLES VILLAGE,-76.616880900127,39.315320735406,,ROW/TOWNHOUSE-OCC,,1
02/03/2018,15:00:00,2A,800 N WOLFE ST,RAPE,I,OTHER,321.0,EASTERN,MIDDLE EAST,-76.591020126151,39.299614946411,,ROW/TOWNHOUSE-OCC,,1
02/02/2018,15:30:00,2A,4400 EDMONDSON AVE,RAPE,O,OTHER,822.0,SOUTHWEST,ROGNEL HEIGHTS,-76.689889643369,39.293640417679995,,PARKING LOT-OUTSIDE,,1
02/02/2018,20:00:00,2A,1600 WALTERSWOOD RD,RAPE,I,OTHER,415.0,NORTHEAST,LOCH RAVEN,-76.58262473303701,39.361809612327,,ROW/TOWNHOUSE-OCC,,1
02/02/2018,11:00:00,2A,2000 WHITTIER AVE,RAPE,I,OTHER,731.0,WESTERN,MONDAWMIN,-76.650504151387,39.314767446262,,ROW/TOWNHOUSE-OCC,Western,1
02/01/2018,00:01:00,2A,4200 AUDREY AVE,RAPE,I,OTHER,,SOUTHERN,BROOKLYN,-76.606141743202,39.229100771367996,,ROW/TOWNHOUSE-OCC,,1
01/31/2018,16:28:00,2A,3600 KENYON AVE,RAPE,I,OTHER,432.0,NORTHEAST,BELAIR-EDISON,-76.562638124425,39.319413756578996,,ROW/TOWNHOUSE-OCC,,1
01/31/2018,09:00:00,2A,5800 REISTERSTOWN RD,RAPE,I,OTHER,631.0,NORTHWEST,REISTERSTOWN STATION,-76.69421880725899,39.350386708256,,HOTEL/MOTEL,,1
01/29/2018,00:00:00,2A,800 E JEFFREY ST,RAPE,I,OTHER,913.0,SOUTHERN,BROOKLYN,-76.60058396422,39.232300026706,,UNKNOWN,Brooklyn,1
01/29/2018,20:10:00,2A,3600 CLIFTON AVE,RAPE,O,OTHER,812.0,SOUTHWEST,MOUNT HOLLY,-76.678097403351,39.310918031602995,,STREET,,1
01/27/2018,02:00:00,2A,1700 N CALVERT ST,RAPE,I,OTHER,134.0,CENTRAL,GREENMOUNT WEST,-76.613694355193,39.308895319674,,OTHER - INSIDE,,1
01/27/2018,01:00:00,2A,2500 E MONUMENT ST,RAPE,I,OTHER,333.0,EASTERN,MILTON-MONTFORD,-76.582230161378,39.298919118248,,ROW/TOWNHOUSE-VAC,Eastern 2,1
01/27/2018,00:00:00,2A,2400 WINCHESTER ST,RAPE,I,OTHER,723.0,WESTERN,BRIDGEVIEW/GREENLAWN,-76.658160316215,39.301557495755,,ROW/TOWNHOUSE-OCC,,1
01/25/2018,12:30:00,2A,900 EDMONDSON AVE,RAPE,,OTHER,713.0,WESTERN,HARLEM PARK,-76.63315314598,39.29555514598,,,Central,1
01/25/2018,11:13:00,2A,2400 SEAMON AVE,RAPE,I,OTHER,922.0,SOUTHERN,CHERRY HILL,-76.624273627428,39.253345355833,,ROW/TOWNHOUSE-OCC,,1
01/21/2018,00:01:00,2A,1900 MCCULLOH ST,RAPE,,OTHER,131.0,CENTRAL,MADISON PARK,-76.633666911719,39.307363633025,,,,1
01/20/2018,02:00:00,2A,500 BAKER ST,RAPE,I,OTHER,131.0,CENTRAL,DRUID HEIGHTS,-76.638355561786,39.309862860266,,VACANT BUILDING,,1
01/19/2018,23:30:00,2A,3900 FAIRFAX RD,RAPE,I,OTHER,623.0,NORTHWEST,CONCERNED CITIZENS O,-76.683247931242,39.321848356379,,ROW/TOWNHOUSE-OCC,,1
01/19/2018,07:00:00,2A,3000 WILKENS AVE,RAPE,,OTHER,832.0,SOUTHWEST,GWYNNS FALLS,-76.664872434764,39.276059561256,,,,1
01/18/2018,08:00:00,2A,1400 E FORT AVE,RAPE,I,OTHER,943.0,SOUTHERN,LOCUST POINT,-76.594323833749,39.269125864157,,OTHER - INSIDE,,1
01/18/2018,12:00:00,2A,4600 PALL MALL RD,RAPE,I,OTHER,532.0,NORTHERN,PARKLANE,-76.665042896673,39.342464867366,,HOSP/NURS. HOME,,1
01/16/2018,20:49:00,2A,2300 OSWEGO AVE,RAPE,I,OTHER,533.0,NORTHERN,GREENSPRING,-76.656680840715,39.337886562731,,ROW/TOWNHOUSE-OCC,,1
01/16/2018,20:49:00,2A,2300 OSWEGO AVE,RAPE,I,OTHER,533.0,NORTHERN,GREENSPRING,-76.656680840715,39.337886562731,,ROW/TOWNHOUSE-OCC,,1
01/15/2018,00:01:00,2A,4000 DUVALL AVE,RAPE,I,OTHER,624.0,NORTHWEST,WINDSOR HILLS,-76.68633816867501,39.318577663799,,OTHER - INSIDE,,1
01/15/2018,17:00:00,2A,600 FALLSWAY,RAPE,I,OTHER,324.0,EASTERN,PEN-FALLSWAY,-76.60998443432,39.296364491717,,ROW/TOWNHOUSE-VAC,,1
01/15/2018,00:00:00,2A,100 W NORTH AVE,RAPE,I,OTHER,134.0,CENTRAL,CHARLES NORTH,-76.618112691709,39.311184800707004,,HOTEL/MOTEL,,1
01/15/2018,17:30:00,2A,4200 SPRINGDALE AVE,RAPE,I,OTHER,621.0,NORTHWEST,CENTRAL FOREST PARK,-76.689971736916,39.32702264342,,ROW/TOWNHOUSE-OCC,,1
01/13/2018,23:30:00,2A,100 N CLINTON ST,RAPE,O,OTHER,222.0,SOUTHEAST,BALTIMORE-LINWOOD,-76.571018426215,39.293653948529,,STREET,,1
01/12/2018,18:00:00,2A,0 S CALVERTON RD,RAPE,I,OTHER,835.0,SOUTHWEST,SHIPLEY HILL,-76.6527593847,39.287282258146,,OTHER - INSIDE,Tri-District,1
